source,startupName,ICB_industry,ICB_sector,startupClassification,foundedDate,Repition,investorName,Age,Investor City,Domestic Investor,1,2,linkedinURL,Education (Field),Education 2 (Field),Education (place),Education 2 (place),Professional Experience,Sector,"Match (city) (718/2783,0.282 with dom & no blank)","Match (city) (718/2454,0.257 with dom & no blank)",Region,"Match (region)(455/1273),.357","Match(region)(455/1397),0.325",State,"Match (210/1273),0.17, (210/1397),0.15",State/Region,"Match (304/1273),0.24 (304/1397),0.217",Age,Sector,investorType,Investor Nationality Domestic / Foreign / Angel),Deal Investment Amount ( $ M),dealInvestmentAmount,"Deal Investment Amount ( INR M)
{ In Base Year Amount }",Round Investment Amount ($ M),roundInvestmentAmount,"Round Investment Amount (INR M)
{ In Base Year Amount }",investmentStage,stageClassification,roundDate,Closing Date of Investment,Percentage Equity Stake by the Investor,Percentage Equity Stake in the round,Equity Valuation ($ M),equityValuation,"Equity Valuation (INR M)  
{ In Base Year Amount }",city,Region,state,State (n),companyWebsite,Financial Year,Revenue Multiple,EBITDA Multiple,PAT Multiple,Share Capital ($ M),Share Capital (INR M),"Share Capital (INR M) 
{ In Base Year Amount }",Reserves ($ M),Reserves (INR M),"Reserves (INR M)  
{ In Base Year Amount }",Shareholders Funds ($ M),Shareholders Funds (INR M),"Shareholders Funds (INR M)  
{ In Base Year Amount }",Long Term Debt ($ M),Long Term Debt (INR M),"Long Term Debt (INR M)  
{ In Base Year Amount }",Short Term Debt ($ M),Short Term Debt (INR M),"Short Term Debt (INR M)  
{ In Base Year Amount }",Current Liabilities ($ M),Current Liabilities (INR M),"Current Liabilities (INR M)  
{ In Base Year Amount }",Equity and Liabilities ($ M),Equity and Liabilities (INR M),"Equity and Liabilities (INR M)  
{ In Base Year Amount }",Fixed Assets ($ M),Fixed Assets (INR M),"Fixed Assets (INR M)  
{ In Base Year Amount }",Current Investments ($ M),Current Investments (INR M),"Current Investments (INR M)  
{ In Base Year Amount }",Inventories ($ M),Inventories (INR M),"Inventories (INR M)  
{ In Base Year Amount }",Receivables ($ M),Receivables (INR M),"Receivables (INR M)  
{ In Base Year Amount }",Cash and Bank Balances ($ M),Cash and Bank Balances (INR M),"Cash and Bank Balances (INR M)  
{ In Base Year Amount }",Loans and Advances ($ M),Loans and Advances (INR M),"Loans and Advances (INR M)  
{ In Base Year Amount }",Other Current Assets ($ M),Other Current Assets (INR M),"Other Current Assets (INR M)  
{ In Base Year Amount }",Total Assets ($ M),Total Assets (INR M),"Total Assets (INR M)  
{ In Base Year Amount }",Total Reserves ($ M),Total Reserves (INR M),"Total Reserves (INR M)  
{ In Base Year Amount }",Gross Profit ($ M),Gross Profit (INR M),"Gross Profit (INR M)  
{ In Base Year Amount }",EBITDA ($ M),EBITDA (INR M),"EBITDA (INR M)  
{ In Base Year Amount }",Depreciation ($ M),Depreciation (INR M),"Depreciation (INR M)  
{ In Base Year Amount }",EBITA ($ M),EBITA (INR M),"EBITA (INR M)  
{ In Base Year Amount }",EBIT ($ M),EBIT (INR M),"EBIT (INR M)  
{ In Base Year Amount }",Finance Costs ($ M),Finance Costs (INR M),"Finance Costs (INR M)  
{ In Base Year Amount }",PBT ($ M),PBT (INR M),"PBT (INR M)  
{ In Base Year Amount }",Tax ($ M),Tax (INR M),"Tax (INR M)  
{ In Base Year Amount }",PAT ($ M),PAT (INR M),"PAT (INR M)  
{ In Base Year Amount }",EV / Total Income ($ M),EV / Total Income (INR M),"EV / Total Income (INR M)  
{ In Base Year Amount }",EV / EBITDA ($ M),EV / EBITDA (INR M),"EV / EBITDA (INR M)  
{ In Base Year Amount }",EV / EBIT ($ M),EV / EBIT (INR M),"EV / EBIT (INR M)  
{ In Base Year Amount }",EV / Total Assets ($ M),EV / Total Assets (INR M),"EV / Total Assets (INR M)  
{ In Base Year Amount }",EV / Profit Before Tax ($ M),EV / Profit Before Tax (INR M),"EV / Profit Before Tax (INR M)  
{ In Base Year Amount }",EV / Profit After Tax ($ M),EV / Profit After Tax (INR M),"EV / Profit After Tax (INR M)  
{ In Base Year Amount }",Implied Enterprise Value ($ mn),Implied Enterprise Value (INR mn),"Implied Enterprise Value (INR mn)  
{ In Base Year Amount }",Rep,Concatenate,double,con,double2,diff.year,Time Interval,CPI,repe,Concatenate_startup,,,Base Year,Base Year CPI
Deal Curry,Smytten,Technology,Software & Computer Services,Internet marketplace and eCommerce,,2,Rimpal Chawla,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,0.1,6.415248257,6.415248257,0.2,12.83049651,12.83049651,Seed,Pre-Seed,11/17/2015,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SmyttenRimpal Chawla12.8304965145228,1,SmyttenRimpal Chawla12.830496514522842325,1,-1112,,,,,,,,
VCC,Exit10 Marketing Pvt. Ltd.,Consumer services,Retail ,Internet Marketplace and eCommerce,2012,6,Rishab Malik,,Delhi,Yes,,,,,,,,,,TRUE,TRUE,NCR,TRUE,TRUE,,,,,,,Angel,Angel,,,,0.02,1.069889083,0.880438107,Seed,Pre-Seed,10/31/2012,9/26/2013, ,1.052631579,1.9,101.6394629,83.64162016,Delhi,NCR,Delhi,,http://www.overcart.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,23,Exit10 Marketing Pvt. Ltd.Rishab Malik1.06988908264463,1,Exit10 Marketing Pvt. Ltd.Rishab Malik1.0698890826446341213,1,0,0,0,34,Exit10 Marketing Pvt. Ltd.2012,,,,
VCC,Exit10 Marketing Pvt. Ltd.,Consumer services,Retail ,Internet Marketplace and eCommerce,2012,6,Rishab Malik,,Delhi,Yes,,,,,,,,,,TRUE,TRUE,NCR,TRUE,TRUE,,,,,,,Angel,Angel,,,,,,,Series A,,10/31/2012,9/26/2013, , ,,,,Delhi,NCR,Haryana,,http://www.overcart.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,23,Exit10 Marketing Pvt. Ltd.Rishab Malik,1,Exit10 Marketing Pvt. Ltd.Rishab Malik41213,1,28,28,28,34,Exit10 Marketing Pvt. Ltd.2012,,,,
VCC,CareerStack Innovations Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,6,Rishab Malik,,Delhi,Yes,,,,,,,,,,FALSE,FALSE,NCR,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.03,1.604833624,1.32065716,Seed,Pre-Seed,11/28/2012,11/28/2012, ,22.66666667,,,,Bengaluru,Bengaluru,Karnataka,,http://www.hackerearth.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,10,CareerStack Innovations Pvt. Ltd.Rishab Malik1.60483362396694,1,CareerStack Innovations Pvt. Ltd.Rishab Malik1.6048336239669441241,1,488,488,488,31,CareerStack Innovations Pvt. Ltd.2012,,,,
VCC,SilverEdge Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,6,Rishab Malik,,Delhi,Yes,,,,,,,,,,FALSE,FALSE,NCR,TRUE,TRUE,,,,,,,Angel,Angel,,,,1.5,91.54131928,86.82694134,Series A,Seed,3/31/2014,, , ,,,,Gurgaon,NCR,Haryana,,http://www.silverpush.co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,19,SilverEdge Technologies Pvt. Ltd.Rishab Malik91.541319279661,1,SilverEdge Technologies Pvt. Ltd.Rishab Malik91.54131927966141729,1,30,30,30,24,SilverEdge Technologies Pvt. Ltd.2012,,,,
VCC,Flinto Learning Solutions Pvt. Ltd.,Consumer services,Retail ,Edu-Tech,2012,6,Rishab Malik,,Delhi,Yes,,,,,,,,,,FALSE,FALSE,NCR,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.03,1.830826386,1.736538827,Seed,Pre-Seed,4/30/2014,06-09-2014, ,10.34482759,0.29,17.69798839,16.78654199,Chennai,Chennai,Tamil Nadu,,http://www.flintobox.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021354934,1.303239204,1.236122385,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,13.58,828.7540772,786.0732422,,,,,,,,,,,,,,,,0.29,17.69798839,16.78654199,14,Flinto Learning Solutions Pvt. Ltd.Rishab Malik1.83082638559322,1,Flinto Learning Solutions Pvt. Ltd.Rishab Malik1.8308263855932241759,1,55,55,55,17,Flinto Learning Solutions Pvt. Ltd.2012,,,,
Deal Curry,Exit10 Marketing Private Limited,Technology,Software & Computer Services,Internet marketplace and eCommerce,2012,6,Rishab Malik,,Delhi,Yes,,,,,,,,,,FALSE,FALSE,NCR,FALSE,FALSE,,,,,,,Angel,Angel,,,,,,,Series A,,6/24/2014,, , ,,,,New Delhi,New Delhi,Delhi,,,2014,,,,0.001776739,0.10843,0.102845855,,,,,,,,,,0.035142835,2.144681,2.034229929,0.052334416,3.193841,3.029358189,0.020219509,1.233947,1.17039873,0.000813534,0.049648,0.047091128,,,,0.004680739,0.285654,0.270942819,0.00124257,0.075831,0.071925704,0.011677333,0.712639,0.675938092,0.001805332,0.110175,0.104500988,,,,0.020219509,1.233947,1.17039873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Exit10 Marketing Private LimitedRishab Malik,1,Exit10 Marketing Private LimitedRishab Malik41814,1,482,,,7,Exit10 Marketing Private Limited2012,,,,
VCC,IndiePitch Solutions Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2013,2,Rishad Azim Premji,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Venture Capital,,10/19/2015,10/19/2015, , ,,,,Bengaluru,Bengaluru,,,https://letsventure.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,17,IndiePitch Solutions Pvt. Ltd.Rishad Azim Premji,1,IndiePitch Solutions Pvt. Ltd.Rishad Azim Premji42296,1,0,0,0,,,,,,
Deal Curry,LetsVenture.com,Technology,Software & Computer Services,Internet marketplace and eCommerce,,2,Rishad Azim Premji,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Series A,,10/19/2015,, , ,,,,Bengaluru,Bengaluru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,LetsVenture.comRishad Azim Premji,1,LetsVenture.comRishad Azim Premji42296,1,-1236,,,,,,,,
VCC,Rolocule Games Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2010,6,Rishi Bhasin,,Mumbai,Yes,,,,,,,,,,FALSE,FALSE,Mumbai,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.19,10.16394629,8.364162016,Seed,Pre-Seed,5/31/2012,10-08-2012, , ,,,,Pune,Pune,Maharashtra,,http://www.rolocule.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,21,Rolocule Games Pvt. Ltd.Rishi Bhasin10.163946285124,1,Rolocule Games Pvt. Ltd.Rishi Bhasin10.16394628512441060,1,103,103,103,21,Rolocule Games Pvt. Ltd.2010,,,,
VCC,MaxiMojo Software Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2011,6,Rishi Bhasin,,Mumbai,Yes,,,,,,,,,,FALSE,FALSE,Mumbai,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.16,8.559112661,7.043504855,Seed,Pre-Seed,09-11-2012,3/27/2013, ,11.76470588,1.36,72.75245762,59.86979127,Pune,Pune,Maharashtra,,http://www.maximojo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,1.36,72.75245762,59.86979127,12,MaxiMojo Software Pvt. Ltd.Rishi Bhasin8.55911266115702,1,MaxiMojo Software Pvt. Ltd.Rishi Bhasin8.5591126611570241163,1,217,217,217,12,MaxiMojo Software Pvt. Ltd.2011,,,,
VCC,PICKmE e-Solutions India Pvt. Ltd.,Industrials,Industrial goods and services,Consumer Products and Services,2012,6,Rishi Bhasin,,Mumbai,Yes,,,,,,,,,,TRUE,TRUE,Mumbai,TRUE,TRUE,,,,,,,Angel,Angel,,,,1,58.62880328,53.09882211,Series A,Seed,4/16/2013,, , ,,,,Mumbai,Mumbai,Maharashtra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,25,PICKmE e-Solutions India Pvt. Ltd.Rishi Bhasin58.6288032786885,1,PICKmE e-Solutions India Pvt. Ltd.Rishi Bhasin58.628803278688541380,1,8,8,8,25,PICKmE e-Solutions India Pvt. Ltd.2012,,,,
VCC,Shephertz Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2010,6,Rishi Bhasin,,Mumbai,Yes,,,,,,,,,,FALSE,FALSE,Mumbai,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.32,18.76121705,16.99162308,Seed,Pre-Seed,4/24/2013,1/20/2014, , ,,,,Gurgaon,NCR,Haryana,,http://www.shephertz.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,41,Shephertz Technologies Pvt. Ltd.Rishi Bhasin18.7612170491803,1,Shephertz Technologies Pvt. Ltd.Rishi Bhasin18.761217049180341388,1,67,67,67,44,Shephertz Technologies Pvt. Ltd.2010,,,,
VCC,NowFloats Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,6,Rishi Bhasin,,Mumbai,Yes,,,,,,,,,,FALSE,FALSE,Mumbai,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.31,18.17492902,16.46063486,Seed,Pre-Seed,6/30/2013,10/31/2014, ,8.179419525,3.79,222.2031644,201.2445358,Hyderabad,Hyderabad,Telangana,,http://nowfloats.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,3.79,222.2031644,201.2445358,14,NowFloats Technologies Pvt. Ltd.Rishi Bhasin18.1749290163934,1,NowFloats Technologies Pvt. Ltd.Rishi Bhasin18.174929016393441455,1,54,54,54,19,NowFloats Technologies Pvt. Ltd.2012,,,,
VCC,Manash Lifestyle Pvt. Ltd.,Consumer services,Retail ,Internet Marketplace and eCommerce,2011,6,Rishi Bhasin,,Mumbai,Yes,,,,,,,,,,TRUE,TRUE,Mumbai,TRUE,TRUE,,,,,,,Angel,Angel,,,,0.63,36.93614607,33.45225793,Series A,Seed,8/23/2013,11/25/2014,0.626873808,37.5,1.68,98.49638951,89.20602115,Mumbai,Mumbai,Maharashtra,,http://purplle.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.459833795,26.95950511,24.41663288,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,3.61,211.6499798,191.6867478,,,,,,,22.96,1346.117323,1219.148956,,,,,,,1.66,97.32381344,88.14404471,8,Manash Lifestyle Pvt. Ltd.Rishi Bhasin36.9361460655738,1,Manash Lifestyle Pvt. Ltd.Rishi Bhasin36.936146065573841509,1,-536,,,12,Manash Lifestyle Pvt. Ltd.2011,,,,
VCC,Omnipresent Retail India Pvt. Ltd.,Consumer services,Retail ,Internet Marketplace and eCommerce,2011,1,Rishi Gupta,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,0.396666667,21.21946681,17.46202245,1.19,63.65840042,52.38606736,Seed,Seed,03-05-2012,3/30/2012,8.854166667,26.5625,4.48,239.6551545,197.218136,Mumbai,Mumbai,,,http://meragrocer.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Omnipresent Retail India Pvt. Ltd.Rishi Gupta63.6584004173554,1,Omnipresent Retail India Pvt. Ltd.Rishi Gupta63.658400417355440973,1,1353,,,,,,,,
TrakIn,Hipship,Industrials,Industrial goods and services,Hyperlocal and Logistics,,1,Rishi Khiani,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Seed Funding,,11/18/2015,, ,,,,,Bengaluru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,HipshipRishi Khiani,1,HipshipRishi Khiani42326,1,124,,,,,,,,
VCC,Corner Store Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2015,1,Rishi Mandawat,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,0.142857143,9.603671657,10.06412167,1,67.2257016,70.44885168,Seed,Seed,3/21/2016,3/21/2016, , ,,,,Jaipur,Jaipur,,,http://www.lifcare.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,7,Corner Store Technologies Pvt. Ltd.Rishi Mandawat67.2257016,1,Corner Store Technologies Pvt. Ltd.Rishi Mandawat67.225701642450,1,-178,,,,,,,,
VCC,Doctor Insta Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2015,1,Rishi Parti,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.5,32.07624129,32.07624129,Venture Capital,Pre-Seed,9/25/2015,, ,, ,,,Gurgaon,NCR,,,http://www.doctorinsta.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,2,Doctor Insta Pvt. Ltd.Rishi Parti32.076241286307,1,Doctor Insta Pvt. Ltd.Rishi Parti32.07624128630742272,1,-455,,,,,,,,
VCC,Orangut Labs Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,1,Rishi Shrivastava,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,0.024285714,1.48209755,1.405769526,0.17,10.37468285,9.840386685,Seed,Pre-Seed,6/27/2014,6/27/2014, , ,,,,Delhi,NCR,,,http://www.cardback.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,11,Orangut Labs Pvt. Ltd.Rishi Shrivastava10.3746828516949,1,Orangut Labs Pvt. Ltd.Rishi Shrivastava10.374682851694941817,1,311,,,,,,,,
TrakIn,Applicate,Technology,Software & Computer Services,Software and Internet Services,,3,Rishi Vasudev,,,,,,,,,,,,,,,,,,,,,,,,Angel ,Angel,0.183333333,11.76128847,11.76128847,0.55,35.28386541,35.28386541,Seed Funding,Seed,05-04-2015,, ,,,,,Bengaluru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ApplicateRishi Vasudev35.2838654149378,1,ApplicateRishi Vasudev35.283865414937842128,1,0,0,0,,,,,,
Deal Curry,Applicate IT Solutions Private Limited,Technology,Software & Computer Services,Software and Internet Services,,3,Rishi Vasudev,,,,,,,,,,,,,,,,,,,,,,,,Angel ,Angel,1.166666667,74.844563,74.844563,3.5,224.533689,224.533689,Seed,Series A,05-04-2015,,0.626785714, ,,,,Gurgaon,NCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Applicate IT Solutions Private LimitedRishi Vasudev224.533689004149,1,Applicate IT Solutions Private LimitedRishi Vasudev224.53368900414942128,1,0,0,0,,,,,,
VCC,Applicate IT Solutions Pvt. Ltd.,Industrials,Industrial goods and services,Consumer Products and Services,2014,3,Rishi Vasudev,,,,,,,,,,,,,,,,,,,,,,,,Angel ,Angel,0.27,17.32117029,17.32117029,0.54,34.64234059,34.64234059,Seed,Seed,05-04-2015,05-04-2015, , ,,,,Delhi,NCR,,,http://www.applicatetechnology.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,2,Applicate IT Solutions Pvt. Ltd.Rishi Vasudev34.6423405892116,1,Applicate IT Solutions Pvt. Ltd.Rishi Vasudev34.642340589211642128,1,143,,,,,,,,
VCC,"Radius Developers LLP, Slum Redevelopment Project",Financials,Real estate,Fin-Tech and Payments,,4,Ritesh Dwivedy,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,,,,45.35,2909.315085,2909.315085,,Series C or Higher,9/24/2015,9/24/2015, , ,,,,Mumbai,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,5,"Radius Developers LLP, Slum Redevelopment ProjectRitesh Dwivedy2909.31508466805",1,"Radius Developers LLP, Slum Redevelopment ProjectRitesh Dwivedy2909.3150846680542271",1,88,88,88,,,,,,
VCC,Fixinnov Technology Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,4,Ritesh Dwivedy,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Venture Capital,,12/21/2015,12/21/2015, , ,,,,Delhi,NCR,,,http://www.truckmandi.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,3,Fixinnov Technology Pvt. Ltd.Ritesh Dwivedy,1,Fixinnov Technology Pvt. Ltd.Ritesh Dwivedy42359,1,0,0,0,,,,,,
TrakIn,TruckMandi,Industrials,Industrial goods and services,Hyperlocal and Logistics,,4,Ritesh Dwivedy,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,,,,2,128.3049651,128.3049651,Private Equity,Seed,12/21/2015,, ,,,,,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TruckMandiRitesh Dwivedy128.304965145228,1,TruckMandiRitesh Dwivedy128.30496514522842359,1,170,170,170,,,,,,
VCC,ExtraaEdge Technology Solutions Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,4,Ritesh Dwivedy,,,,,,,,,,,,,,,,,,,,,,,,Angel,Angel,0.075,5.04192762,5.283663876,0.45,30.25156572,31.70198325,Seed,Pre-Seed,06-08-2016,06-08-2016, , ,,,,Pune,Pune,,,http://www.extraaedge.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,6,ExtraaEdge Technology Solutions Pvt. Ltd.Ritesh Dwivedy30.25156572,1,ExtraaEdge Technology Solutions Pvt. Ltd.Ritesh Dwivedy30.2515657242529,1,-705,,,,,,,,
VCC,Bisko Labs Pvt. Ltd.,Technology,Technology Hardware & Equipment,Technology,2014,5,Ritesh Malik,,Delhi,Yes,,,,,,,,,,FALSE,FALSE,NCR,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.01,0.610275462,0.578846276,Seed,Pre-Seed,07-04-2014,07-04-2014, ,14.28571429,0.07,4.271928233,4.051923929,Cochin,Cochin,Kerala,,http://bisko.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,2,Bisko Labs Pvt. Ltd.Ritesh Malik0.610275461864407,1,Bisko Labs Pvt. Ltd.Ritesh Malik0.61027546186440741824,1,181,181,181,2,Bisko Labs Pvt. Ltd.2014,,,,
VCC,Exploride Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,5,Ritesh Malik,,Delhi,Yes,,,,,,,,,,FALSE,FALSE,NCR,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.07,4.49067378,4.49067378,Seed,Pre-Seed,01-01-2015,4/20/2015, , ,,,,Palakkad,Palakkad,Kerala,,https://www.exploride.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,1,Exploride Technologies Pvt. Ltd.Ritesh Malik4.49067378008299,1,Exploride Technologies Pvt. Ltd.Ritesh Malik4.4906737800829942005,1,30,30,30,1,Exploride Technologies Pvt. Ltd.2014,,,,
VCC,Ideope Media Pvt. Ltd.,Consumer services,Media,"Media, advertising and Gaming",2014,5,Ritesh Malik,,Delhi,Yes,,,,,,,,,,FALSE,FALSE,NCR,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.08,5.132198606,5.132198606,,Pre-Seed,1/31/2015,9/19/2015, ,15.09433962,0.53,34.00081576,34.00081576,New Delhi,New Delhi,Delhi,,http://inc42.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,0.53,34.00081576,34.00081576,5,Ideope Media Pvt. Ltd.Ritesh Malik5.13219860580913,1,Ideope Media Pvt. Ltd.Ritesh Malik5.1321986058091342035,1,339,339,339,19,Ideope Media Pvt. Ltd.2014,,,,
