ICB_industry,ICB_sector,accelaratorResult,accelerator,accleratorDate,businessModel,city,companyWebsite,dealInvestmentAmount,description,equityValuation,foundedDate,founderName,groupClassification,incubator,incubatorDate,incubatorResult,investmentStage,investorName,investorType,keyword,linkedinURL,roundDate,roundInvestmentAmount,roundInvestorCount,roundLeadInvestorType,roundValuation,source,stageClassification,startupClassification,startupName,startupStatus,state
,,,,,,,https://yourdost.com,"[1.3505785800000001, 1.3505785800000001, 1.3505785800000001, nan, 1.3505785800000001, 1.3505785800000001, nan, 1.3505785800000001, 1.3505785800000001, 1.3505785800000001, nan, 1.3505785800000001, nan, 1.3505785800000001, 1.3505785800000001, nan, 1.3505785800000001, 1.3505785800000001, nan, 1.3505785800000001, nan]",,"[116.1159935, 116.1159935, 116.1159935, 345.14035619999999, 116.1159935, 116.1159935, 345.14035619999999, 116.1159935, 116.1159935, 116.1159935, 345.14035619999999, 116.1159935, 345.14035619999999, 116.1159935, 116.1159935, 345.14035619999999, 116.1159935, 116.1159935, 345.14035619999999, 116.1159935, 345.14035619999999]",2014.0,,,,,,"['Seed', 'Seed', 'Seed', 'Series A', 'Seed', 'Seed', 'Series A', 'Seed', 'Seed', 'Seed', 'Series A', 'Seed', 'Series A', 'Seed', 'Seed', 'Series A', 'Seed', 'Seed', 'Series A', 'Seed', 'Series A']","['ALOK BARDIYA', 'ANEESH REDDY BODDU', 'APRAMEYA RADHAKRISHNA', 'APRAMEYA RADHAKRISHNA', 'BHARATI JACOB', 'GAURAV BHALOTIA', 'GAURAV BHALOTIA', 'NEERAJ JAWALKAR', 'ONGOLE PAVAN KUMAR', 'PAULA RAVINDRA MARIWALA', 'PAULA RAVINDRA MARIWALA', 'PHANINDRA SAMA', 'PHANINDRA SAMA', 'SANJAY ANANDARAM', 'SUBBA RAO TELIDEVARA', 'SUBBA RAO TELIDEVARA', 'SUDHAKAR PASUPUNURI', 'VENK KRISHNAN', 'VENK KRISHNAN', 'VIBHU GARG', 'VIBHU GARG']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"['https://in.linkedin.com/in/alokbardiya', nan, nan, nan, 'https://in.linkedin.com/in/bharati-jacob-a702403', 'https://in.linkedin.com/in/bhalotia', 'https://in.linkedin.com/in/bhalotia', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00'), Timestamp('2015-08-19 00:00:00')]","[25.66099303, 25.66099303, 25.66099303, 76.341454260000006, 25.66099303, 25.66099303, 76.341454260000006, 25.66099303, 25.66099303, 25.66099303, 76.341454260000006, 25.66099303, 76.341454260000006, 25.66099303, 25.66099303, 76.341454260000006, 25.66099303, 25.66099303, 76.341454260000006, 25.66099303, 76.341454260000006]",,,,VCC,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Seed', 'Pre-Seed', 'Pre-Seed', 'Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Seed', 'Pre-Seed', 'Seed', 'Pre-Seed', 'Pre-Seed', 'Seed', 'Pre-Seed', 'Pre-Seed', 'Seed', 'Pre-Seed', 'Seed']",,YOURDOST HEALTH SOLUTIONS,,
,,,,,,,,"[nan, nan, nan]",,"[nan, nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding', 'Seed Funding']","['KARTHEE MADASAMAY', 'T V MOHANDAS PAI', 'VANI KOLA']","['Angel', 'Angel', 'Angel']",,"['https://in.linkedin.com/in/kartheepanmadasamy', nan, nan]","[Timestamp('2015-08-17 00:00:00'), Timestamp('2015-08-17 00:00:00'), Timestamp('2015-08-17 00:00:00')]","[nan, nan, nan]",,,,TrakIn,"[nan, nan, nan]",,YOURSTORY,,
,,,,,,,http://yourstory.in,"[nan, nan]",,"[nan, nan]",2011.0,,,,,,"['Venture Capital', 'Venture Capital']","['MOHANDAS PAI', 'RATAN NAVAL TATA']","['Angel', 'Angel']",,"[nan, nan]","[Timestamp('2015-07-06 00:00:00'), Timestamp('2015-07-06 00:00:00')]","[nan, nan]",,,,VCC,"[nan, nan]",,YOURSTORY MEDIA,,
,,,,,,,,[nan],,[nan],,,,,,,['Private Equity'],['STEVEN LURIE'],['Angel'],,[nan],[Timestamp('2015-12-08 00:00:00')],[128.30496509999998],,,,TrakIn,['Seed'],,YUMIST,,
,,,,,,,http://www.yumist.com,[nan],,[nan],2014.0,,,,,,['Venture Capital'],['STEVEN LURIE'],['Angel'],,[nan],[Timestamp('2015-12-09 00:00:00')],[128.30496509999998],,,,VCC,['Seed'],,YUMIST FOODTECH,,
,,,,,,,http://www.zappka.com,"[nan, nan]",,"[nan, nan]",2014.0,,,,,,"['Seed', 'Seed']","['DAMANDEEP SINGH SONI', 'RAJAT GUPTA']","['Angel', 'Angel']",,"['https://in.linkedin.com/in/damandeep-singh-soni-95475a', nan]","[Timestamp('2016-03-04 00:00:00'), Timestamp('2016-03-04 00:00:00')]","[6.7225701600000001, 6.7225701600000001]",,,,VCC,"['Pre-Seed', 'Pre-Seed']",,ZAPPKA TECH,,
,,,,,,,http://www.zapstitch.com,[nan],,[27.462395780000001],2013.0,,,,,,['Seed'],['ANUPAM GOPAL MITTAL'],['Angel'],,[nan],[Timestamp('2014-05-08 00:00:00')],[5.4924791570000009],,,,VCC,['Pre-Seed'],,ZAPSTITCH TECHNOLOGIES,,
,,,,,,,,"[nan, nan]",,"[nan, nan]",,,,,,,"['Series A', 'Series A']","['AMIT JINDAL', 'ARJUN HANDA']","['Angel', 'Angel']",,"['http://www.privco.com/investors/angel-individual/amit-jindal', 'http://www.indiainfoline.com/article/news-sector-others/mr-arjun-handa-managing-director-ceo-claris-lifesciences-ltd-113111400782_1.html']","[Timestamp('2016-01-07 00:00:00'), Timestamp('2016-01-07 00:00:00')]","[67.225701599999994, 67.225701599999994]",,,,Deal Curry,"['Seed', 'Seed']",,ZEB IT SERVICE,,
,,,,,,,https://zebpay.com,"[nan, nan, nan]",,"[nan, nan, nan]",2014.0,,,,,,"['Series A', 'Series A', 'Series A']","['AMIT JINDAL', 'ARJUN HANDA', 'NAGENDRA CHAUDHARY']","['Angel', 'Angel', 'Angel']",,"['http://www.privco.com/investors/angel-individual/amit-jindal', 'http://www.clarislifesciences.com/global/Claris-Lifesciences-BOD-Profile.html', nan]","[Timestamp('2016-01-06 00:00:00'), Timestamp('2016-01-06 00:00:00'), Timestamp('2016-01-06 00:00:00')]","[67.225701599999994, 67.225701599999994, 67.225701599999994]",,,,VCC,"['Seed', 'Seed', 'Seed']",,ZEB VENTURES PTE,,
,,,,,,,,"[22.4085672, 22.4085672, 22.4085672]",,"[nan, nan, nan]",,,,,,,"['Private Equity', 'Private Equity', 'Private Equity']","['AMIT JINDAL', 'ARJUN HANDA', 'NAGENDRA CHAUDHARY']","['Angel', 'Angel', 'Angel']",,"['http://www.privco.com/investors/angel-individual/amit-jindal', 'http://www.indiainfoline.com/article/news-sector-others/mr-arjun-handa-managing-director-ceo-claris-lifesciences-ltd-113111400782_1.html', nan]","[Timestamp('2016-01-06 00:00:00'), Timestamp('2016-01-06 00:00:00'), Timestamp('2016-01-06 00:00:00')]","[67.225701599999994, 67.225701599999994, 67.225701599999994]",,,,TrakIn,"['Seed', 'Seed', 'Seed']",,ZEBPAY,,
,,,,,,,http://www.zenatix.com,"[1.924574477, 1.924574477, 1.924574477, 1.924574477, 1.924574477, 1.924574477, 1.924574477]",,"[116.7575183, 116.7575183, 116.7575183, 116.7575183, 116.7575183, 116.7575183, 116.7575183]",2013.0,,,,,,"['Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed']","['KUNAL BAHL', 'MANOJ DAWANE', 'RAHUL MAHINDER KUMAR KHANNA', 'RAJAN JEI ANANDAN', 'ROHIT KUMAR BANSAL', 'SUNIL KALRA', 'ZUBIN IRANI']","['Angel', 'Angel ', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel ']",,"[nan, 'http://www.vccircle.com/news/technology/2015/07/02/iot-based-energy-management-startup-zenatix-raises-200k-snapdeal-founders', nan, nan, nan, nan, nan]","[Timestamp('2015-05-06 00:00:00'), Timestamp('2015-05-06 00:00:00'), Timestamp('2015-05-06 00:00:00'), Timestamp('2015-05-06 00:00:00'), Timestamp('2015-05-06 00:00:00'), Timestamp('2015-05-06 00:00:00'), Timestamp('2015-05-06 00:00:00')]","[13.47202134, 13.47202134, 13.47202134, 13.47202134, 13.47202134, 13.47202134, 13.47202134]",,,,VCC,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,ZENATIX SOLUTIONS,,
,,,,,,,,[nan],,[nan],2013.0,,,,,,['Series A'],['TAD MONTROSS'],['Angel'],,[nan],[Timestamp('2016-02-05 00:00:00')],[907.54697160000001],,,,Deal Curry,['Series C or Higher'],,ZENDRIVE TECHNOLOGIES INDIA,,
,,,,,,,,[nan],,[nan],,,,,,,['Seed Funding'],['ATUL JALAN'],['Angel'],,['https://in.linkedin.com/in/atul-jalan-6b9210'],[Timestamp('2015-07-14 00:00:00')],[nan],,,,TrakIn,[nan],,ZENIFY,,
,,,,,,,,"[13.685862950000001, 13.685862950000001, 13.685862950000001]",,"[nan, nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding', 'Seed Funding']","['ATUL JALAN', 'BHARATH', 'SHRIKANTH ']","['Angel', 'Angel', 'Angel']",,"['https://in.linkedin.com/in/atul-jalan-6b9210', 'https://www.rangde.org/investor/134874275', nan]","[Timestamp('2015-10-21 00:00:00'), Timestamp('2015-10-21 00:00:00'), Timestamp('2015-10-21 00:00:00')]","[41.057588850000002, 41.057588850000002, 41.057588850000002]",,,,TrakIn,"['Seed', 'Seed', 'Seed']",,ZENIFY.IN,,
,,,,,,,http://zenradius.com,[nan],,[nan],2015.0,,,,,,['Seed'],['DEEPAK SINGH'],['Angel'],,['https://in.linkedin.com/in/deepak-singh-aa239048'],[Timestamp('2015-07-20 00:00:00')],[nan],,,,VCC,[nan],,ZENRADIUS,,
,,,,,,,http://zepo.in,"[nan, 11.547446860000001]",,"[89.710492889999998, 102.0024473]",2011.0,,,,,,"['Series A', 'Venture Capital']","['ANUPAM GOPAL MITTAL', 'VISWANATH RAMACHANDRAN']","['Angel', 'Angel']",,"[nan, nan]","[Timestamp('2014-09-29 00:00:00'), Timestamp('2015-11-20 00:00:00')]","[11.595233779999999, 11.547446860000001]",,,,VCC,"['Pre-Seed', 'Pre-Seed']",,ZEPO TECHNOLOGIES,,
,,,,,,,,[4.9397411580000004],,[nan],,,,,,,['Seed Funding'],['SUYASH SHARMA'],['Angel'],,[nan],[Timestamp('2015-10-09 00:00:00')],[4.9397411580000004],,,,TrakIn,['Pre-Seed'],,ZEPPERY,,
,,,,,,,,[nan],,[nan],,,,,,,['Seed Funding'],['SEAN O\x92SULLIVAN'],['Angel'],,[nan],[Timestamp('2015-10-12 00:00:00')],[12.188971690000001],,,,TrakIn,['Pre-Seed'],,ZIFY,,
,,,,,,,http://www.zify.co,"[nan, nan, nan]",,"[nan, nan, nan]",2014.0,,,,,,"['Seed', 'Seed', 'Seed']","['SRINIVAS KOPPOLU', 'VENKAT VALLABHANENI', 'VINEEL NALL']","['Angel', 'Angel', 'Angel']",,"[nan, nan, nan]","[Timestamp('2014-05-10 00:00:00'), Timestamp('2014-05-10 00:00:00'), Timestamp('2014-05-10 00:00:00')]","[1.2205509240000001, 1.2205509240000001, 1.2205509240000001]",,,,VCC,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,ZIFY TECH SOLUTIONS,,
,,,,,,,,"[nan, nan]",,"[nan, nan]",,,,,,,"['Private Equity', 'Private Equity']","['KUNAL SHAH', 'SANDEEP TANDON']","['Angel', 'Angel']",,"['https://www.crunchbase.com/person/kunal-shah-2', nan]","[Timestamp('2015-11-09 00:00:00'), Timestamp('2015-11-09 00:00:00')]","[121.8897169, 121.8897169]",,,,TrakIn,"['Seed', 'Seed']",,ZILINGO,,
,,,,,,,,"[5.1321986060000002, 5.1321986060000002, 5.1321986060000002, 5.1321986060000002, 5.1321986060000002, nan]",,"[nan, nan, nan, nan, nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding', 'Seed Funding', 'Seed Funding', 'Seed Funding', 'Private Equity']","['AMIT GUPTA', 'MANISH DUGAR', 'MOHIT KUMAR SAXENA', 'NAVEEN TIWARI', 'PIYUSH SHAH', 'MOHANDAS PAI']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"[nan, 'http://www.vccircle.com/news/technology/2016/05/02/practo-appoints-ex-inmobi-exec-manish-dugar-global-cfo', nan, nan, nan, nan]","[Timestamp('2015-06-29 00:00:00'), Timestamp('2015-06-29 00:00:00'), Timestamp('2015-06-29 00:00:00'), Timestamp('2015-06-29 00:00:00'), Timestamp('2015-06-29 00:00:00'), Timestamp('2015-07-29 00:00:00')]","[25.66099303, 25.66099303, 25.66099303, 25.66099303, 25.66099303, 128.30496509999998]",,,,TrakIn,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Seed']",,ZIMMBER,,
,,,,,,,,[nan],,[nan],,,,,,,['Private Equity'],['KHAZANAH NASIONAL BERHAD'],['Angel'],,['http://www.khazanah.com/'],[Timestamp('2015-09-02 00:00:00')],[2566.099303],,,,TrakIn,['Series C or Higher'],,ZIVAME,,
,,,,,,,http://www.zocalo.in,"[nan, nan, nan, nan, nan, nan]",,"[93.021099730000003, 93.021099730000003, 93.021099730000003, 93.021099730000003, 93.021099730000003, 93.021099730000003]",2014.0,,,,,,"['Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed']","['DHEERAJ JAIN', 'MAHESH PARASURAMAN', 'RAJESH SAWHNEY', 'SACHIN BHATIA', 'SIDHARTH RAO', 'VINOD BAMALWA']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"[nan, nan, nan, nan, nan, nan]","[Timestamp('2015-06-10 00:00:00'), Timestamp('2015-06-10 00:00:00'), Timestamp('2015-06-10 00:00:00'), Timestamp('2015-06-10 00:00:00'), Timestamp('2015-06-10 00:00:00'), Timestamp('2015-06-10 00:00:00')]","[21.811844069999999, 21.811844069999999, 21.811844069999999, 21.811844069999999, 21.811844069999999, 21.811844069999999]",,,,VCC,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,ZOCALO REALTECH,,
,,,,,,,,"[nan, nan]",,"[nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding']","['KRISHAN GUPTA', 'SANDEEP PARWAL']","['Angel', 'Angel']",,"['https://www.linkedin.com/in/krishnakgupta', nan]","[Timestamp('2015-07-28 00:00:00'), Timestamp('2015-07-28 00:00:00')]","[64.152482570000004, 64.152482570000004]",,,,TrakIn,"['Seed', 'Seed']",,ZOCTR,,
,,,,,,,http://www.zoctr.com,"[nan, 7.5379167020000004, 7.5379167020000004, 7.5379167020000004, 7.5379167020000004]",,"[64.152482570000004, 140.4939368, 140.4939368, 140.4939368, 140.4939368]",2013.0,,,,,,"['Seed', 'Venture Capital', 'Venture Capital', 'Venture Capital', 'Venture Capital']","['RAJEEV AGRAWAL', 'ANIL KUMAR KHANDELWAL', 'ARUN PUROHIT', 'KRISHAN GUPTAA', 'SANDEEP PARWAL']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"[nan, 'https://in.linkedin.com/in/anil-kumar-khandelwal-2b754a34', 'https://www.crunchbase.com/person/arun-purohit', 'https://in.linkedin.com/in/krishan-guptaa-49679735', nan]","[Timestamp('2015-03-01 00:00:00'), Timestamp('2015-07-23 00:00:00'), Timestamp('2015-07-23 00:00:00'), Timestamp('2015-07-23 00:00:00'), Timestamp('2015-07-23 00:00:00')]","[2.5660993030000001, 30.151666809999998, 30.151666809999998, 30.151666809999998, 30.151666809999998]",,,,VCC,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,ZOCTR HEALTH,,
,,,,,,,http://www.teatrailsindia.com,[63.510957750000003],,[nan],2012.0,,,,,,['Seed'],['ANIL MATAI'],['Angel'],,['https://in.linkedin.com/in/anil-matai-39937912'],[Timestamp('2015-09-14 00:00:00')],[63.510957750000003],,,,VCC,['Seed'],,ZONE8 TEA WORLD,,
,,,,,,,,"[nan, nan]",,"[nan, nan]",2012.0,,,,,,"['Series A', 'Series A']","['ABHAY JAIN', 'MOHANDAS PAI TELLICHERRY VENKATARAMAN']","['Angel', 'Angel']",,"['https://www.linkedin.com/pub/dir/Abhay/Jain', 'http://aarincapital.com/mohandaspai.html']","[Timestamp('2014-10-31 00:00:00'), Timestamp('2014-10-31 00:00:00')]","[486.99981860000008, 486.99981860000008]",,,,Deal Curry,"['Series B', 'Series B']",,ZOOMCAR INDIA,,
,,,,,,,http://zostel.com,[nan],,[64.689198959999999],2013.0,,,,,,['Seed'],['PRESHA PARAGASH'],['Angel'],,[nan],[Timestamp('2014-03-27 00:00:00')],[5.4924791570000009],,,,VCC,['Pre-Seed'],,ZOSTEL HOSPITALITY,,
,,,,,,,http://www.zupermeal.com,"[64.152482570000004, 64.152482570000004]",,"[nan, nan]",2015.0,,,,,,"['Seed', 'Seed']","['RAVI JAGDISH SAXENA', 'SANJEEV KAPOOR']","['Angel', 'Angel']",,"[nan, nan]","[Timestamp('2015-07-28 00:00:00'), Timestamp('2015-07-28 00:00:00')]","[128.30496509999998, 128.30496509999998]",,,,VCC,"['Seed', 'Seed']",,ZUPER MEAL,,
,,,,,,,http://www.fitcircle.in,"[1.603812064, 1.603812064]",,"[12.188971690000001, 12.188971690000001]",2013.0,,,,,,"['Seed', 'Seed']","['BEERUD DILIP SHETH', 'RAVI MANTHA']","['Angel', 'Angel']",,"['https://dspace.mit.edu/bitstream/handle/1721.1/37998/30822199-MIT.pdf?sequence=2', nan]","[Timestamp('2015-06-20 00:00:00'), Timestamp('2015-06-20 00:00:00')]","[3.2076241289999996, 3.2076241289999996]",,,,VCC,"['Pre-Seed', 'Pre-Seed']",,ZYWIE VENTURES,,
,,,,,,,http://aus.co.in,"[nan, nan]",,"[nan, nan]",2013.0,,,,,,"['Seed', 'Seed']","['ASHOK ATLURI', 'SANJAY JESRANI']","['Angel', 'Angel']",,"['https://www.wfnen.org/investor/ashok-atluri/', nan]","[Timestamp('2016-02-23 00:00:00'), Timestamp('2016-02-23 00:00:00')]","[nan, nan]",,,,VCC,"[nan, nan]",,AARAV UNMANNED SYSTEMS,,
,,,,,,,,[nan],,[nan],,,,,,,['Series A'],['RATAN NAVAL TATA'],['Angel'],,[nan],[Timestamp('2015-10-26 00:00:00')],[nan],,,,Deal Curry,[nan],,ABRA,,
,,,,,,,,"[7.4844562999999997, 7.4844562999999997, 7.4844562999999997]",,"[nan, nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding', 'Seed Funding']","['ARIHANT PATNI', 'VISHAL KHARE', 'VISWANATH RAMACHANDRAN']","['Angel', 'Angel', 'Angel']",,"[nan, nan, nan]","[Timestamp('2015-06-11 00:00:00'), Timestamp('2015-06-11 00:00:00'), Timestamp('2015-06-11 00:00:00')]","[22.453368899999997, 22.453368899999997, 22.453368899999997]",,,,TrakIn,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,ADSTRINGO,,
Technology,Software & Computer Services,,,,,Noida,http://www.getmyparking.com,[nan],Agile Parking Solutions Private Limited develops a cloud based mobile parking application making real time parking information accessible for both supply and demand side.,[nan],2015.0,"['Chiraj Jain', 'Rasik Pansarae', nan]","['Software services for consumers', 'Enterprise Networking', nan]",,,,['Seed'],['SUDHIR RAO PALEPU'],['Angel'],"['Mobile parking application', nan, nan]",[nan],[Timestamp('2016-05-02 00:00:00')],[13.44514032],,,,VCC,['Pre-Seed'],"['Software_and_Internet_Services', nan]",AGILE PARKING SOLUTIONS,Angel investment,Uttar Pradesh
,,,,,,,,"[nan, nan, nan]",,"[nan, nan, nan]",,,,,,,"['Seed', 'Seed', 'Seed']","['ANIRUDDHA MALPANI', 'RAHIL SHAH', 'RANJAN PAI']","['Angel', 'Angel', 'Angel']",,"[nan, nan, nan]","[Timestamp('2015-06-04 00:00:00'), Timestamp('2015-06-04 00:00:00'), Timestamp('2015-06-04 00:00:00')]","[22.453368899999997, 22.453368899999997, 22.453368899999997]",,,,Deal Curry,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,ALLIZHEALTH,,
,,,,,,,,"[nan, nan, nan, nan]",,"[nan, nan, nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding', 'Seed Funding', 'Seed Funding']","['MOHANDAS PAI', 'PALLAV NADHANI', 'SHARAD SHARMA', 'VIJAY ANAND']","['Angel', 'Angel', 'Angel', 'Angel']",,"[nan, nan, nan, nan]","[Timestamp('2015-09-23 00:00:00'), Timestamp('2015-09-23 00:00:00'), Timestamp('2015-09-23 00:00:00'), Timestamp('2015-09-23 00:00:00')]","[nan, nan, nan, nan]",,,,TrakIn,"[nan, nan, nan, nan]",,AMIGOBULLS,,
Technology,Software & Computer Services,,,,,Jamshedpur,http://anashaart.com,[nan],"Anasha Art & Craft LLP operates an online art gallery. It sells various themes, such as animals, historic, love, merriment. The company also provides art-consulting services to architects and corporate houses.",[nan],2014.0,"['Praveen Sinha', nan, nan]","['Online selling of art and craft', nan, nan]",,,,['Seed'],['PRAVEEN SINHA'],['Angel'],"['Online art gallery', 'Art consulting sevices', nan]",[nan],[Timestamp('2015-02-18 00:00:00')],[nan],,,,VCC,[nan],"['Others', nan]",ANASHA ART AND CRAFT LLP,Angel investment,
Technology,Software & Computer Services,,,,,Delhi,,"[11.76128847, 11.76128847, 11.76128847]",Startup which provides solutions for the complexities in sales in a business through artificial intelligence,"[nan, nan, nan]",,"['Deepak rewadi', 'Ranjeeth kumar', nan]","['Business Support Services', nan, nan]",,,,"['Seed Funding', 'Seed Funding', 'Seed Funding']","['AMIT GUPTA', 'RAJIV NAYAN', 'RISHI VASUDEV']","['Angel', 'Angel', 'Angel ']","['Solution providers for business problems', nan, nan]","[nan, nan, nan]","[Timestamp('2015-05-04 00:00:00'), Timestamp('2015-05-04 00:00:00'), Timestamp('2015-05-04 00:00:00')]","[35.283865409999997, 35.283865409999997, 35.283865409999997]",,,,TrakIn,"['Seed', 'Seed', 'Seed']","['Industrial_and_Business_Products_and_Services', nan]",APPLICATE,Angel investment,
,,,,,,,,"[nan, nan, nan]",,"[nan, nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding', 'Seed Funding']","['GAURAV SHARMA', 'RAVI GURURAJ', 'VISWANATH RAMACHANDRAN']","['Angel', 'Angel', 'Angel']",,"['https://in.linkedin.com/in/gaufire', nan, nan]","[Timestamp('2015-08-06 00:00:00'), Timestamp('2015-08-06 00:00:00'), Timestamp('2015-08-06 00:00:00')]","[32.076241289999999, 32.076241289999999, 32.076241289999999]",,,,TrakIn,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,APPVIGIL,,
,,,,,,,,"[nan, nan, nan, nan, nan, nan]",,"[nan, nan, nan, nan, nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding', 'Seed Funding', 'Seed Funding', 'Seed Funding', 'Seed Funding']","['ASHIM MEHRA', 'MIKE GALGON', 'RAVI GURURAJ', 'ASHIM MEHRA', 'MIKE GALGON', 'RAVI GURURAJ']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"[nan, 'https://www.crunchbase.com/person/mike-galgon', nan, nan, 'https://www.crunchbase.com/person/mike-galgon', nan]","[Timestamp('2015-01-13 00:00:00'), Timestamp('2015-01-13 00:00:00'), Timestamp('2015-01-13 00:00:00'), Timestamp('2015-11-09 00:00:00'), Timestamp('2015-11-09 00:00:00'), Timestamp('2015-11-09 00:00:00')]","[nan, nan, nan, 32.076241289999999, 32.076241289999999, 32.076241289999999]",,,,TrakIn,"[nan, nan, nan, 'Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,APPVIRALITY,,
,,,,,,,http://www.atherenergy.com,[nan],,[nan],2013.0,,,,,,['Seed'],['SRINI V. SRINIVASAN'],['Angel'],,[nan],[Timestamp('2014-03-01 00:00:00')],[nan],,,,VCC,[nan],,ATHER ENERGY,,
Healthcare,Healthcare,,,,,Mumbai,,"[nan, nan, nan]",BabyChakra is a platform to discover the right maternity and childcare.,"[nan, nan, nan]",,"['Naiyya Saggi', nan, nan]","['Telemedicine and Online health care platforms', nan, nan]",,,,"['Seed Funding', 'Seed Funding', 'Seed Funding']","['JATIN ANEJA', 'KISHOR GANJI', 'ROOPA NATH']","['Angel', 'Angel', 'Angel']","['Child care advices', 'Maternity caring', nan]","['https://in.linkedin.com/in/jatin-aneja-a5733314', 'http://www.hyderabadangels.in/kishore-ganji', nan]","[Timestamp('2015-06-17 00:00:00'), Timestamp('2015-06-17 00:00:00'), Timestamp('2015-06-17 00:00:00')]","[nan, nan, nan]",,,,TrakIn,"[nan, nan, nan]","['Health_Tech', nan]",BABYCHAKRA,Angel investment,Maharashtra
Consumer_services,Retail,,,,,Haryana,,"[31.007033239999998, 31.007033239999998, 31.007033239999998]","BAXI is short for Bike Taxi. A service needed in India as a safe, secure, economical last mile connectivity for all.","[nan, nan, nan]",,"['Manu Rana', 'Ashutosh Johri', nan]","['Taxi Services, Automobile pooling & Travel', nan, nan]",,,,"['Seed Funding', 'Seed Funding', 'Seed Funding']","['ALOK MITTAL ', 'MANISH KHETERPAL', 'PUNEET DALMIA']","['Angel', 'Angel', 'Angel']","['Logistics service - Bike', nan, nan]","['https://in.linkedin.com/in/alok-mittal-590a', nan, nan]","[Timestamp('2015-11-30 00:00:00'), Timestamp('2015-11-30 00:00:00'), Timestamp('2015-11-30 00:00:00')]","[93.021099730000003, 93.021099730000003, 93.021099730000003]",,,,TrakIn,"['Seed', 'Seed', 'Seed']","['Hyperlocal_and_Logistics', nan]",BAXI,Angel investment,Gurgaon
Consumer_services,Media,,,,,Mumbai,,[nan],"Using  beacons talk's platform, brands and consumption businesses can deliver relevant, highly engaging content straight to consumer’s mobiles as they dwell near our proximity hotspots, located in curated high traffic points of consumption, while influencing consumer’s purchase decisions",[nan],,"['Ashish Kumar', nan, nan]","['Advertising', nan, nan]",,,,['Seed Funding'],['PUNEET BHATIA'],['Angel'],"['Advertising through app', nan, nan]",[nan],[Timestamp('2015-10-30 00:00:00')],[5.1321986060000002],,,,TrakIn,['Pre-Seed'],"['Media_Advertising_and_Gaming', nan]",BEACONSTALK,Angel investment,Maharashtra
